"date","cohort","block","trt","rep","obs","height","numDam","numLeaf","areaLeaf","areaDam","alive","notes","additional.notes","species"
2017-04-25,2,"G","U",12,"Deniss/Amy","13.5","0",5,6.5,0,1,"","","b"
2017-04-25,2,"G","L",13,"Deniss/Amy","11","0",5,5.5,0,1," ","","b"
2017-04-25,2,"G","LP",14,"Deniss/Amy","13","0",5,6,0,1,"","","b"
2017-04-25,2,"G","U",15,"Deniss/Amy","15","0",6,9,0,1,"","","b"
2017-04-25,2,"G","LP",16,"Deniss/Amy","17.5","0",6,8.5,0,1,"","","b"
2017-04-25,2,"G","LP",17,"Deniss/Amy","12.5","0",4,6,0,1,"","","b"
2017-04-25,2,"G","U",18,"Deniss/Amy","16.5","0",5,6.5,0,1,"","","b"
2017-04-25,2,"G","U",19,"Deniss/Amy","12","0",5,7,0,1,"","","b"
2017-04-25,2,"G","U",20,"Deniss/Amy","11","0",5,5.5,0,1,"","","b"
2017-04-25,2,"G","LP",21,"Deniss/Amy","9.5","0",4,4.5,0,1,"","","b"
2017-04-25,2,"G","LP",22,"Deniss/Amy","12","0",5,5,0,1,"","","b"
2017-04-25,2,"G","U",23,"Deniss/Amy","14","0",5,7,0,1,"","","b"
2017-04-25,2,"G","U",24,"Deniss/Amy","19.5","0",6,8,0,1,"","","b"
2017-04-25,2,"G","LP",25,"Deniss/Amy","14","0",6,6,0,1,"","","b"
2017-04-25,2,"G","LP",26,"Deniss/Amy","14","0",6,8.5,0,1,"","","b"
2017-04-25,2,"G","LP",27,"Deniss/Amy","15.5","0",5,4.5,0,1,"","","b"
2017-04-25,2,"G","U",28,"Deniss/Amy","16.5","0",5,6.5,0,1,"","","b"
2017-04-25,2,"G","L",29,"Deniss/Amy","12","0",6,4.5,0,1,"","","b"
2017-04-25,2,"G","L",30,"Deniss/Amy","16","0",6,8,0,1,"","","b"
2017-04-25,2,"B","LP",1,"Keatyn/Robert/Miles","9.2","0",4,9,0,1,"","","b"
2017-04-25,2,"B","U",2,"Keatyn/Robert/Miles","11.5","0",6,15,0,1,"","","b"
2017-04-25,2,"B","U",3,"Keatyn/Robert/Miles","18.3","0",7,12,0,1,"","","b"
2017-04-25,2,"B","LP",4,"Keatyn/Robert/Miles","14.5","0",5,12,0,1,"","","b"
2017-04-25,2,"B","L",5,"Keatyn/Robert/Miles","13.5","0",6,15,0,1,"","","b"
2017-04-25,2,"B","U",6,"Keatyn/Robert/Miles","11.3","0",6,16,0,1,"","","b"
2017-04-25,2,"B","LP",7,"Keatyn/Robert/Miles","15.9","0",6,19,0,1,"","","b"
2017-04-25,2,"B","L",8,"Keatyn/Robert/Miles","15.5","0",6,17,0,1,"","","b"
2017-04-25,2,"B","LP",9,"Keatyn/Robert/Miles","12.7","0",6,18,0,1,"","","b"
2017-04-25,2,"B","U",10,"Keatyn/Robert/Miles","18.6","0",6,21,0,1,"","","b"
2017-04-25,2,"B","LP",11,"Keatyn/Robert/Miles","15.4","0",6,20,0,1,"","","b"
2017-04-25,2,"B","L",12,"Keatyn/Robert/Miles","17","0",7,20,0,1,"","","b"
2017-04-25,2,"B","U",13,"Keatyn/Robert/Miles","13.4","0",6,18,0,1,"","","b"
2017-04-25,2,"B","L",14,"Keatyn/Robert/Miles","13.3","0",6,19,0,1,"","","b"
2017-04-25,2,"B","U",15,"Keatyn/Robert/Miles","22","0",7,22,0,1,"","","b"
2017-04-25,2,"B","LP",16,"Keatyn/Robert/Miles","13","0",6,17,0,1,"","","b"
2017-04-25,2,"B","LP",17,"Keatyn/Robert/Miles","16.4","0",5,18,0,1,"","","b"
2017-04-25,2,"B","U",18,"Keatyn/Robert/Miles","13.2","0",5,20,0,1,"","","b"
2017-04-25,2,"B","U",19,"Keatyn/Robert/Miles","13.5","0",6,19,0,1,"","","b"
2017-04-25,2,"B","LP",20,"Keatyn/Robert/Miles","17.2","0",6,19,0,1,"","","b"
2017-04-25,2,"B","L",21,"Keatyn/Robert/Miles","13","0",6,19,0,1,"","","b"
2017-04-25,2,"B","L",22,"Keatyn/Robert/Miles","13.6","0",5,18,0,1,"","","b"
2017-04-25,2,"B","LP",23,"Keatyn/Robert/Miles","13","0",5,17,0,1,"","","b"
2017-04-25,2,"B","U",24,"Keatyn/Robert/Miles","14.9","0",5,18,0,1,"","","b"
2017-04-25,2,"B","L",25,"Keatyn/Robert/Miles","15.7","0",5,20,0,1,"","","b"
2017-04-25,2,"B","LP",26,"Keatyn/Robert/Miles","10.1","0",6,16,0,1,"","","b"
2017-04-25,2,"B","L",27,"Keatyn/Robert/Miles","15.6","0",7,22,0,1,"","","b"
2017-04-25,2,"B","L",28,"Keatyn/Robert/Miles","10.3","0",5,20,0,1,"","","b"
2017-04-25,2,"B","U",29,"Keatyn/Robert/Miles","18.5","0",7,21,0,1,"","","b"
2017-04-25,2,"B","L",30,"Keatyn/Robert/Miles","19.5","0",6,19,0,1,"","","b"
2017-04-25,2,"R","U",1,"Keatyn/Robert/Miles","11.6","0",6,15,0,1,"","","b"
2017-04-25,2,"R","LP",2,"Keatyn/Robert/Miles","13.5","0",6,15,0,1,"","","b"
2017-04-25,2,"R","U",3,"Keatyn/Robert/Miles","13.4","0",6,15,0,1,"","","b"
2017-04-25,2,"R","L",4,"Keatyn/Robert/Miles","15","0",6,16,0,1,"","","b"
2017-04-25,2,"R","U",5,"Keatyn/Robert/Miles","14.1","0",7,16,0,1,"","","b"
2017-04-25,2,"R","L",6,"Keatyn/Robert/Miles","13.9","0",5,14,0,1,"","","b"
2017-04-25,2,"R","L",7,"Keatyn/Robert/Miles","17","0",5,18,0,1,"","","b"
2017-04-25,2,"R","LP",8,"Keatyn/Robert/Miles","17.2","0",6,14,0,1,"","","b"
2017-04-25,2,"R","L",9,"Keatyn/Robert/Miles","12","0",5,10,0,1,"","","b"
2017-04-25,2,"R","L",10,"Keatyn/Robert/Miles","7.6","0",5,12,0,1,"","","b"
2017-04-25,2,"R","U",11,"Keatyn/Robert/Miles","24","0",5,14,0,1,"","","b"
2017-04-25,2,"R","L",12,"Keatyn/Robert/Miles","19.2","0",5,12,0,1,"","","b"
2017-04-25,2,"R","U",13,"Keatyn/Robert/Miles","15","0",5,11,0,1,"","","b"
2017-04-25,2,"R","LP",14,"Keatyn/Robert/Miles","14.2","0",5,11,0,1,"","","b"
2017-04-25,2,"R","L",15,"Keatyn/Robert/Miles","14.3","0",5,15,0,1,"","","b"
2017-04-25,2,"R","LP",16,"Keatyn/Robert/Miles","15.4","0",7,17,0,1,"","","b"
2017-04-25,2,"R","LP",17,"Keatyn/Robert/Miles","12.4","0",6,13,0,1,"","","b"
2017-04-25,2,"R","LP",18,"Keatyn/Robert/Miles","19.4","0",8,20,0,1,"","","b"
2017-04-25,2,"R","L",19,"Keatyn/Robert/Miles","16.7","0",6,17,0,1,"","","b"
2017-04-25,2,"R","L",20,"Keatyn/Robert/Miles","13","0",4,12,0,1,"","","b"
2017-04-25,2,"R","LP",21,"Keatyn/Robert/Miles","15","0",5,16,0,1,"","","b"
2017-04-25,2,"R","U",22,"Keatyn/Robert/Miles","16.5","0",6,18,0,1,"","","b"
2017-04-25,2,"R","LP",23,"Keatyn/Robert/Miles","17","0",7,17,0,1,"","","b"
2017-04-25,2,"R","LP",24,"Keatyn/Robert/Miles","12.2","0",5,16,0,1,"","","b"
2017-04-25,2,"R","U",25,"Keatyn/Robert/Miles","14.5","0",6,14,0,1,"","","b"
2017-04-25,2,"R","U",26,"Keatyn/Robert/Miles","14.4","0",8,19,0,1,"","","b"
2017-04-25,2,"R","LP",27,"Keatyn/Robert/Miles","14.2","0",6,18,0,1,"","","b"
2017-04-25,2,"R","U",28,"Keatyn/Robert/Miles","10","0",6,13,0,1,"","","b"
2017-04-25,2,"R","U",29,"Keatyn/Robert/Miles","13.6","0",8,17,0,1,"","","b"
2017-04-25,2,"R","L",30,"Keatyn/Robert/Miles","11.8","0",7,14,0,1,"","","b"
2017-05-02,2,"B","LP",1,"John/Louie","8.5","3",4,5,21,1,"","","b"
2017-05-02,2,"B","U",2,"John/Louie","9","5",6,5.5,10,1,"","missing","b"
2017-05-02,2,"B","U",3,"John/Louie","11","1",1,1,30,1,"","MISSING","b"
2017-05-02,2,"B","LP",4,"John/Louie","14","3",3,5,20,1,"","","b"
2017-05-02,2,"B","L",5,"John/Louie","10","0",6,5,0,1,"","","b"
2017-05-02,2,"B","U",6,"John/Louie","1.5","1",2,2,95,1,"","missing","b"
2017-05-02,2,"B","LP",20,"Miles/Kyle","16","4",4,1.5,60,1,"","","b"
2017-05-02,2,"B","L",21,"Miles/Kyle","13.2","2",2,3,60,1,"B.TO","","b"
2017-05-02,2,"B","L",22,"Miles/Kyle","11","1",2,4,65,1,"B.TO","","b"
2017-05-02,2,"B","LP",23,"Miles/Kyle","12.8","1",1,0.5,95,1,"P.TO","","b"
2017-05-02,2,"B","U",24,"Miles/Kyle","17.5","4",4,2,50,1,"","","b"
2017-05-02,2,"B","L",25,"Miles/Kyle","7.1","2",2,0.5,95,1,"B.TO, P.TO","","b"
2017-05-02,2,"B","LP",26,"Miles/Kyle","6.4","4",4,1,50,1,"B.TO","","b"
2017-05-02,2,"B","L",27,"Miles/Kyle","19","3",3,1,30,1,"","","b"
2017-05-02,2,"B","L",28,"Miles/Kyle","7.1","3",3,3,40,1,"B.TO","","b"
2017-05-02,2,"B","U",29,"Miles/Kyle","19.4","0",0,0,0,1,"","","b"
2017-05-02,2,"B","L",30,"Miles/Kyle","11.3","1",1,2,40,1,"","","b"
2017-05-02,2,"G","L",1,"John/Louie",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","L",2,"John/Louie","13.5","6",6,0.1,98,1,"","","b"
2017-05-02,2,"G","U",3,"John/Louie","9.5","0",0,0,0,1,"","","b"
2017-05-02,2,"G","L",4,"John/Louie","11.5","2",3,2.5,10,1,"","","b"
2017-05-02,2,"G","U",5,"John/Louie",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","L",6,"John/Louie","15.5","2",4,3,1.5,1,"","","b"
2017-05-02,2,"G","L",7,"John/Louie","15.5","1",2,1,5,1,"","","b"
2017-05-02,2,"G","L",8,"John/Louie","16.5","0",2,1,0,1,"","","b"
2017-05-02,2,"G","LP",9,"John/Louie","17.5","0",4,0.5,0,1,"","","b"
2017-05-02,2,"G","U",19,"Miles/Kyle","15.2","1",2,1,10,1,"","","b"
2017-05-02,2,"G","U",20,"Miles/Kyle","17.5","0",3,3,0,1,"","","b"
2017-05-02,2,"G","LP",21,"Miles/Kyle","13.5","2",3,3,30,1,"","","b"
2017-05-02,2,"G","LP",22,"Miles/Kyle","5.7","0",0,0,60,1,"B.TO","","b"
2017-05-02,2,"G","LP",25,"Miles/Kyle","16.4","1",4,8,3,1,"","","b"
2017-05-02,2,"G","LP",26,"Miles/Kyle",NA,NA,NA,NA,NA,0,"","","b"
2017-05-02,2,"G","LP",27,"Miles/Kyle","12.2","1",1,1,85,1,"B.TO","","b"
2017-05-02,2,"G","U",28,"Miles/Kyle","4.4","0",0,0,0,1,"B.TO","","b"
2017-05-02,2,"G","L",29,"Miles/Kyle","16.4","1",2,3,5,1,"","","b"
2017-05-02,2,"G","L",30,"Miles/Kyle","13.1","0",0,0,NA,1,"B.TO","","b"
2017-04-11,1,"G","L",1,"Rachel","5","0",10,6,0,1,"","","p"
2017-04-11,1,"G","L",2,"Rachel","11","0",16,21,0,1,"","","p"
2017-04-11,1,"G","U",3,"Rachel","22","0",18,30,0,1,"","","p"
2017-04-11,1,"G","L",4,"Rachel","11","0",16,24,0,1,"","","p"
2017-04-11,1,"G","U",5,"Rachel","11","0",17,23,0,1,"","","p"
2017-04-11,1,"G","L",6,"Rachel","9","0",17,22,0,1,"","","p"
2017-04-11,1,"G","L",7,"Rachel","13","0",18,24,0,1,"","","p"
2017-04-11,1,"G","L",8,"Rachel","2","0",10,6,0,1,"","","p"
2017-04-11,1,"G","LP",9,"Rachel","9","0",13,22,0,1,"","","p"
2017-04-11,1,"G","L",10,"Rachel","8.5","0",13,22,0,1,"","","p"
2017-04-11,1,"G","LP",11,"Rachel","8","0",14,23,0,1,"","","p"
2017-04-11,1,"G","U",12,"Rachel","9.5","0",17,21,0,1,"","","p"
2017-04-11,1,"G","L",13,"Rachel","10.5","0",15,24,0,1,"","","p"
2017-04-11,1,"G","LP",14,"Rachel","8","0",17,21,0,1,"","","p"
2017-04-11,1,"G","U",15,"Rachel","10.5","0",18,26,0,1,"","","p"
2017-04-11,1,"G","LP",16,"Asia","6.5","0",16,15.5,0,1,"","","p"
2017-04-11,1,"G","LP",17,"Asia","8.3","0",18,26.5,0,1,"","","p"
2017-04-11,1,"G","U",18,"Asia","7.3","0",17,23.5,0,1,"","","p"
2017-04-11,1,"G","U",19,"Asia","7.6","0",17,26.5,0,1,"","","p"
2017-04-11,1,"G","U",20,"Asia","7.4","0",18,20.5,0,1,"","","p"
2017-04-11,1,"G","LP",21,"Asia","5.5","0",16,22.5,0,1,"","","p"
2017-04-11,1,"G","LP",22,"Asia","7.8","0",18,25.5,0,1,"","","p"
2017-04-11,1,"G","U",23,"Asia","7.9","0",18,19.5,0,1,"","","p"
2017-04-11,1,"G","U",24,"Asia","11.5","0",18,32.5,0,1,"","","p"
2017-04-11,1,"G","LP",25,"Asia","8","0",16,19.5,0,1,"","","p"
2017-04-11,1,"G","LP",26,"Asia","6.5","0",17,21,0,1,"","","p"
2017-04-11,1,"G","LP",27,"Asia","8.6","0",18,22.5,0,1,"","","p"
2017-04-11,1,"G","U",28,"Asia","9.8","0",17,29,0,1,"","","p"
2017-04-11,1,"G","L",29,"Asia","7.8","0",21,28,0,1,"","","p"
2017-04-11,1,"G","L",30,"Asia","9.2","0",17,29.5,0,1,"","","p"
2017-04-11,1,"R","U",1,"Louie","8","0",16,18,0,1,"","","p"
2017-04-11,1,"R","LP",2,"Louie","8","0",16,15,0,1,"","","p"
2017-04-11,1,"R","U",3,"Louie","9","0",16,27,0,1,"","","p"
2017-04-11,1,"R","L",4,"Louie","11","0",19,19,0,1,"","","p"
2017-04-11,1,"R","U",5,"Louie","8","0",20,28,0,1,"","","p"
2017-04-11,1,"R","L",6,"Louie","8.5","0",24,33,0,1,"","","p"
2017-04-11,1,"R","L",7,"Louie","9","0",18,33,0,1,"","","p"
2017-04-11,1,"R","LP",8,"Louie","9","0",19,35,0,1,"","","p"
2017-04-11,1,"R","L",9,"Louie","7.5","0",14,26,0,1,"","","p"
2017-04-11,1,"R","L",10,"Louie","11","0",17,39,0,1,"","","p"
2017-04-11,1,"R","U",11,"Louie","11","0",20,35,0,1,"","","p"
2017-04-11,1,"R","L",12,"Louie","8","0",16,29,0,1,"","","p"
2017-04-11,1,"R","U",13,"Louie","9","0",16,32,0,1,"","","p"
2017-04-11,1,"R","LP",14,"Louie","9.5","0",18,35,0,1,"","","p"
2017-04-11,1,"R","L",15,"Louie","9","0",16,30,0,1,"","","p"
2017-04-11,1,"R","LP",16,"Louie","8.5","0",20,35,0,1,"","","p"
2017-04-11,1,"R","LP",17,"John","8","0",18,33,0,1,"","","p"
2017-04-11,1,"R","LP",18,"John","11","0",16,33,0,1,"","","p"
2017-04-11,1,"R","L",19,"John","14.5","0",16,39,0,1,"","","p"
2017-04-11,1,"R","L",20,"John","13","0",18,49,0,1,"","","p"
2017-04-11,1,"R","LP",21,"John","9.5","0",18,30,0,1,"","","p"
2017-04-11,1,"R","U",22,"John","11.5","0",16,46,0,1,"","","p"
2017-04-11,1,"R","LP",23,"John","11","0",16,30,0,1,"","","p"
2017-04-11,1,"R","LP",24,"John","9","0",18,29,0,1,"","","p"
2017-04-11,1,"R","U",25,"Robert","9.5","0",16,38,0,1,"","","p"
2017-04-11,1,"R","U",26,"Robert","10","0",16,43,0,1,"","","p"
2017-04-11,1,"R","LP",27,"Robert","10","0",16,30,0,1,"","","p"
2017-04-11,1,"R","U",28,"Robert","3","0",16,37,0,1,"","","p"
2017-04-11,1,"R","U",29,"Robert","10","0",12,39,0,1,"","","p"
2017-04-11,1,"R","L",30,"Robert","10","0",16,26,0,1,"","","p"
2017-04-11,1,"B","LP",1,"Kyle","16","0",17,35,0,1,"","","p"
2017-04-11,1,"B","U",2,"Kyle","18","0",22,34,0,1,"","","p"
2017-04-11,1,"B","U",3,"Kyle","9.5","0",18,35,0,1,"","","p"
2017-04-11,1,"B","LP",4,"Kyle","12","0",24,38,0,1,"","","p"
2017-04-11,1,"B","L",5,"Kyle","6","0",20,34,0,1,"","","p"
2017-04-11,1,"B","U",6,"Kyle","9.5","0",20,28,0,1,"","","p"
2017-04-11,1,"B","LP",7,"Kyle","7.5","0",21,32,0,1,"","","p"
2017-04-11,1,"B","L",8,"Kyle","8","0",22,36,0,1,"","","p"
2017-04-11,1,"B","LP",9,"Kyle","6","0",15,27,0,1,"","","p"
2017-04-11,1,"B","U",10,"Kyle","9.5","0",19,37,0,1,"","","p"
2017-04-11,1,"B","LP",11,"Ashley","7.4","0",18,35,0,1,"","","p"
2017-04-11,1,"B","L",12,"Ashley","5.5","0",16,25,0,1,"","","p"
2017-04-11,1,"B","U",13,"Ashley","10.5","0",18,40,0,1,"","","p"
2017-04-11,1,"B","L",14,"Ashley","6.5","0",15,35,0,1,"","","p"
2017-04-11,1,"B","U",15,"Ashley","5.6","0",15,34,0,1,"","","p"
2017-04-11,1,"B","LP",16,"Ashley","13","0",18,44,0,1,"","","p"
2017-04-11,1,"B","LP",17,"Ashley","10.5","0",16,36,0,1,"","","p"
2017-04-11,1,"B","U",18,"Cameron","16.2","0",18,24,0,1,"","","p"
2017-04-11,1,"B","U",19,"Cameron","9.6","0",18,20,0,1,"","","p"
2017-04-11,1,"B","LP",20,"Cameron","12","0",18,27,0,1,"","","p"
2017-04-11,1,"B","L",21,"Cameron","9.1","0",17,18,0,1,"","","p"
2017-04-11,1,"B","L",22,"Cameron","12","0",18,21,0,1,"","","p"
2017-04-11,1,"B","LP",23,"Cameron","8.6","0",18,17,0,1,"","","p"
2017-04-11,1,"B","U",24,"Cameron","7.2","0",17,15,0,1,"","","p"
2017-04-11,1,"B","L",25,"Cameron","13.2","0",18,31,0,1,"","","p"
2017-04-11,1,"B","LP",26,"Cameron","12.2","0",18,27,0,1,"","","p"
2017-04-11,1,"B","L",27,"Cameron","11.9","0",16,22,0,1,"","","p"
2017-04-11,1,"B","L",28,"Cameron","10.5","0",17,22,0,1,"","","p"
2017-04-11,1,"B","U",29,"Cameron","9.1","0",14,17,0,1,"","","p"
2017-04-11,1,"B","L",30,"Cameron","12.2","0",18,25,0,1,"","","p"
2017-04-18,1,"G","L",1,"Louie/Keatyn","4","3",17,9.5,7,1,"","W","p"
2017-04-18,1,"G","L",2,"Louie/Keatyn","10","4",22,33,7,1,"","W","p"
2017-04-18,1,"G","U",3,"Louie/Keatyn","18","0",20,42,0,1,"","","p"
2017-04-18,1,"G","L",4,"Louie/Keatyn","10","0",21,42,0,1,"","W","p"
2017-04-18,1,"G","U",5,"Louie/Keatyn","11","1",21,30,3,1,"","W","p"
2017-04-18,1,"G","L",6,"Louie/Keatyn","9","0",22,42,0,1,"","W","p"
2017-04-18,1,"G","L",7,"Louie/Keatyn","11","0",21,42,0,1,"","","p"
2017-04-18,1,"G","L",8,"Louie/Keatyn","6","0",15,12,0,1,"","","p"
2017-04-18,1,"G","LP",9,"Louie/Keatyn","11","0",19,40,0,1,"","","p"
2017-04-18,1,"G","L",10,"Louie/Keatyn","9","1",17,37,3,1,"","","p"
2017-04-18,1,"G","LP",11,"Louie/Keatyn","8","0",19,33,0,1,"","","p"
2017-04-18,1,"G","U",12,"Louie/Keatyn","16","1",20,42,2,1,"","","p"
2017-04-18,1,"G","L",13,"Louie/Keatyn","12","0",20,40,0,1,"","W","p"
2017-04-18,1,"G","LP",14,"Louie/Keatyn","10","1",22,42,2,1,"","","p"
2017-04-18,1,"G","U",15,"Louie/Keatyn","12","1",17,43,1,1,"","W","p"
2017-04-18,1,"G","LP",16,"Louie/Keatyn","8","0",22,11,0,1,"","","p"
2017-04-18,1,"G","LP",17,"Louie/Keatyn","11","2",20,42,3,1,"","","p"
2017-04-18,1,"G","U",18,"Louie/Keatyn","9","1",20,33,1,1,"","W","p"
2017-04-18,1,"G","U",19,"Louie/Keatyn","10","3",19,41,3,1,"","","p"
2017-04-18,1,"G","U",20,"Louie/Keatyn","9","1",21,32,1,1,"","","p"
2017-04-18,1,"G","LP",21,"Louie/Keatyn","8","2",18,32,3,1,"","","p"
2017-04-18,1,"G","LP",22,"Louie/Keatyn","9","1",22,36,1,1,"","","p"
2017-04-18,1,"G","U",23,"Louie/Keatyn","8","1",22,33,1,1,"","","p"
2017-04-18,1,"G","U",24,"Louie/Keatyn","14","6",23,38,10,1,"","","p"
2017-04-18,1,"G","LP",25,"Louie/Keatyn","9","0",20,35,0,1,"","","p"
2017-04-18,1,"G","LP",26,"Louie/Keatyn","7","0",17,28,0,1,"","","p"
2017-04-18,1,"G","LP",27,"Louie/Keatyn","11","1",21,38,1,1,"","","p"
2017-04-18,1,"G","U",28,"Louie/Keatyn","11.5","1",21,42,5,1,"","","p"
2017-04-18,1,"G","L",29,"Louie/Keatyn","11","1",23,44,1,1,"","","p"
2017-04-18,1,"G","L",30,"Louie/Keatyn","12","1",21,40,3,1,"","W","p"
2017-04-18,1,"R","U",1,"Marshall","5.3","6",22,30,1,1,"","W","p"
2017-04-18,1,"R","LP",2,"Marshall","5.2","7",24,21,1,1,"","","p"
2017-04-18,1,"R","U",3,"Marshall","7.9","4",24,27,2,1,"","W","p"
2017-04-18,1,"R","L",4,"Marshall","14.5","5",22,36,1,1,"","","p"
2017-04-18,1,"R","U",5,"Marshall","7.2","4",28,44,1,1,"","W","p"
2017-04-18,1,"R","L",6,"Marshall","7","6",35,38,1,1,"","","p"
2017-04-18,1,"R","L",7,"Marshall","7.7","9",22,27,9,1,"","W","p"
2017-04-18,1,"R","LP",8,"Marshall","10.5","8",22,36,1,1,"","","p"
2017-04-18,1,"R","L",9,"Marshall","6.8","4",20,31,1,1,"","W","p"
2017-04-18,1,"R","L",10,"Marshall","9.5","13",22,45,5,1,"","","p"
2017-04-18,1,"R","U",11,"Marshall","9.8","5",30,34,2,1,"","W","p"
2017-04-18,1,"R","L",12,"Marshall","6.6","8",24,32,1,1,"","W","p"
2017-04-18,1,"R","U",13,"Marshall","9.5","10",19,26,4,1,"","W","p"
2017-04-18,1,"R","LP",14,"Marshall","9.2","8",22,20,2,1,"","","p"
2017-04-18,1,"R","L",15,"Marshall","8.8","9",23,26,1,1,"","","p"
2017-04-18,1,"R","LP",16,"Marshall","9.2","4",25,30,1,1,"","","p"
2017-04-18,1,"R","LP",17,"Marshall","13","9",18,22,7,1,"","","p"
2017-04-18,1,"R","LP",18,"Marshall","12","5",20,22,1,1,"","","p"
2017-04-18,1,"R","L",19,"Marshall","12","8",22,27,6,1,"","W","p"
2017-04-18,1,"R","L",20,"Marshall","15","8",26,36,1,1,"","W","p"
2017-04-18,1,"R","LP",21,"Marshall","9.2","5",20,28,1,1,"","","p"
2017-04-18,1,"R","U",22,"Marshall","11","5",23,30,1,1,"","","p"
2017-04-18,1,"R","LP",23,"Marshall","9","10",21,30,3,1,"","","p"
2017-04-18,1,"R","LP",24,"Marshall","11.5","9",24,34,2,1,"","","p"
2017-04-18,1,"R","U",25,"Marshall","9.5","9",24,24,4,1,"","","p"
2017-04-18,1,"R","U",26,"Marshall","10","7",22,29,1,1,"","","p"
2017-04-18,1,"R","LP",27,"Marshall","10","8",22,28,1,1,"","","p"
2017-04-18,1,"R","U",28,"Marshall","9.5","7",20,26,2,1,"","","p"
2017-04-18,1,"R","U",29,"Marshall","11.5","8",24,27,2,1,"","W","p"
2017-04-18,1,"R","L",30,"Marshall","11","7",22,26,1,1,"","","p"
2017-04-18,1,"B","LP",1,"Kyle/Miles","0","0",0,0,99,1,"B.TO, P.TO","","p"
2017-04-18,1,"B","U",2,"Kyle/Miles","8.5","1",24,36,2,1,"","W","p"
2017-04-18,1,"B","U",3,"Kyle/Miles","4","0",12,24.5,NA,1,"P.TO","TC on P, T mostly dead, W","p"
2017-04-18,1,"B","LP",4,"Kyle/Miles","13","3",26,39,5,1,"","T mostly dead","p"
2017-04-18,1,"B","L",5,"Kyle/Miles","8.1","3",20,38,2,1,"","","p"
2017-04-18,1,"B","U",6,"Kyle/Miles","11.4","9",25,36,10,1,"","","p"
2017-04-18,1,"B","LP",7,"Kyle/Miles","8.7","7",25,30,10,1,"","","p"
2017-04-18,1,"B","L",8,"Kyle/Miles","0","0",0,0,99,1,"","","p"
2017-04-18,1,"B","LP",9,"Kyle/Miles","0","0",0,0,99,1,"","","p"
2017-04-18,1,"B","U",10,"Kyle/Miles","10","8",24,40,5,1,"","W, T mostly dead","p"
2017-04-18,1,"B","LP",11,"Kyle/Miles","9.5","4",21,30,5,1,"","","p"
2017-04-18,1,"B","L",12,"Kyle/Miles","6.1","0",19,30,0,1,"","T mostly dead","p"
2017-04-18,1,"B","U",13,"Kyle/Miles","0","0",0,0,99,1,"B.TO, P.TO","W, TC on B, TC on P","p"
2017-04-18,1,"B","L",14,"Kyle/Miles","0","0",0,0,99,1,"P.TO","T mostly dead, TC on P","p"
2017-04-18,1,"B","U",15,"Kyle/Miles","9","4",20,37,2,1,"","W","p"
2017-04-18,1,"B","LP",16,"Kyle/Miles","11.5","6",22,44,15,1,"","T mostly dead","p"
2017-04-18,1,"B","LP",17,"Kyle/Miles","10","4",21,33,2,1,"","","p"
2017-04-18,1,"B","U",18,"Kyle/Miles","7","17",22,28,10,1,"","W, T mostly dead","p"
2017-04-18,1,"B","U",19,"Kyle/Miles","5.5","1",11,20,5,1,"P.TO","W, TC on P","p"
2017-04-18,1,"B","LP",20,"Kyle/Miles","5.5","3",12,22,10,1,"P.TO","T mostly dead, TC on P","p"
2017-04-18,1,"B","L",21,"Kyle/Miles","0","0",0,0,99,1,"P.TO","W, T mostly dead, B dying, TC on P","p"
2017-04-18,1,"B","L",22,"Kyle/Miles","10","6",24,33,2,1,"","W, T mostly dead","p"
2017-04-18,1,"B","LP",23,"Kyle/Miles","4","0",6,6,0,1,"P.TO","T mostly dead, TC on P","p"
2017-04-18,1,"B","U",24,"Kyle/Miles","6.9","10",20,28,2,1,"","W","p"
2017-04-18,1,"B","L",25,"Kyle/Miles","12","11",24,46,5,1,"","T mostly dead, B dying","p"
2017-04-18,1,"B","LP",26,"Kyle/Miles","10","11",22,34,15,1,"","B dying","p"
2017-04-18,1,"B","L",27,"Kyle/Miles","0","0",0,0,99,1,"P.TO","TC on P","p"
2017-04-18,1,"B","L",28,"Kyle/Miles","9","6",24,33,2,1,"","W, B dying, T mostly dead","p"
2017-04-18,1,"B","U",29,"Kyle/Miles","8.4","1",19,27,1,1,"","W, T mostly dead","p"
2017-04-18,1,"B","L",30,"Kyle/Miles","8.2","8",16,33,7,1,"","W, T mostly dead","p"
2017-04-24,1,"R","U",1,"Keatyn/Miles","7","1",28,22,2,1,"","","p"
2017-04-24,1,"R","LP",2,"Keatyn/Miles","7","3",22,20,5,1,"","","p"
2017-04-24,1,"R","U",3,"Keatyn/Miles","9.3","0",21,34,0,1,"","","p"
2017-04-24,1,"R","L",4,"Keatyn/Miles","12.2","12",23,35,15,1,"","","p"
2017-04-24,1,"R","U",5,"Keatyn/Miles","9.4","0",29,32,0,1,"","","p"
2017-04-24,1,"R","L",6,"Keatyn/Miles","9","3",31,39,3,1,"","Pea has two apical meristems, 10 and 8.2. I averaged. I just added the leaf data together","p"
2017-04-24,1,"R","L",7,"Keatyn/Miles","12.4","0",18,31,0,1,"","","p"
2017-04-24,1,"R","LP",8,"Keatyn/Miles","10.9","0",20,28,0,1,"","","p"
